2017,BPM,"Analysis of Knowledge-Intensive Processes Focused on the Communication Perspective.",UNIRIO,Pedro H. Piccoli Richetti; João Carlos de A. R. Gonçalves; Fernanda Araujo Baião; Flávia Maria Santoro,https://doi.org/10.1007/978-3-319-65000-5_16,null,C,no_arxiv,2
2017,BPM,"Uncovering the Hidden Co-evolution in the Work History of Software Projects.",UNIRIO,Saimir Bala; Kate Revoredo; João Carlos de A. R. Gonçalves; Fernanda Araujo Baião; Jan Mendling; Flávia Maria Santoro,https://doi.org/10.1007/978-3-319-65000-5_10,null,C,no_arxiv,1
2017,CAiSE,"Searching Linked Data with a Twist of Serendipity.",PUC-Rio; DCC/UFRJ; UFF,Jeronimo S. A. Eichler; Marco A. Casanova; Antonio L. Furtado; Lívia Ruback; Luiz André P. Paes Leme; Giseli Rabello Lopes; Bernardo Pereira Nunes; Alessandra Raffaetà; Chiara Renso,https://doi.org/10.1007/978-3-319-59536-8_31,null,C,no_arxiv,0
2017,EDOC,"An Ontological Analysis of Value Propositions.",UFES,Tiago Prince Sales; Nicola Guarino; Giancarlo Guizzardi; John Mylopoulos,https://doi.org/10.1109/EDOC.2017.32,null,C,no_arxiv,0
2017,EDOC,"From an Ontology of Service Contracts to Contract Modeling in Enterprise Architecture.",UFES,Cristine Griffo; João Paulo A. Almeida; Giancarlo Guizzardi; Julio Cesar Nardi,https://doi.org/10.1109/EDOC.2017.15,null,C,no_arxiv,0
2016,BPM,"Ontological Considerations About the Representation of Events and Endurants in Business Models.",UFES,Giancarlo Guizzardi; Nicola Guarino; João Paulo A. Almeida,https://doi.org/10.1007/978-3-319-45348-4_2,null,C,no_arxiv,8
2016,CAiSE,"Engineering Requirements with Desiree: An Empirical Evaluation.",UFES,Feng-Lin Li; Jennifer Horkoff; Lin Liu 0001; Alexander Borgida; Giancarlo Guizzardi; John Mylopoulos,https://doi.org/10.1007/978-3-319-39696-5_14,null,C,no_arxiv,1
2016,CAiSE,"Using a Well-Founded Multi-level Theory to Support the Analysis and Representation of the Powertype Pattern in Conceptual Modeling.",UFES,Victorio Albani de Carvalho; João Paulo A. Almeida; Giancarlo Guizzardi,https://doi.org/10.1007/978-3-319-39696-5_19,null,C,no_arxiv,7
2015,CAiSE,"Specification and Incremental Maintenance of Linked Data Mashup Views.",DCC/UFRJ; UFF; PUC-Rio,Vânia Maria Ponte Vidal; Marco A. Casanova; Narciso Arruda; Mariano Roberval; Luiz André P. Paes Leme; Giseli Rabello Lopes; Chiara Renso,https://doi.org/10.1007/978-3-319-19069-3_14,null,C,no_arxiv,3
2015,CAiSE,"We Need to Discuss the Relationship: Revisiting Relationships as Modeling Constructs.",UFES,Nicola Guarino; Giancarlo Guizzardi,https://doi.org/10.1007/978-3-319-19069-3_18,null,C,no_arxiv,12
2015,EDOC,"A Semantic Foundation for Organizational Structures: A Multi-level Approach.",UFES,Victorio Albani de Carvalho; João Paulo A. Almeida,https://doi.org/10.1109/EDOC.2015.18,null,C,no_arxiv,4
2015,EDOC,"Towards Capturing Strategic Planning in EA.",UFES,Carlos L. B. Azevedo; João Paulo A. Almeida; Marten van Sinderen; Luís Ferreira Pires,https://doi.org/10.1109/EDOC.2015.31,null,C,no_arxiv,4
2014,CAiSE,"On the Effectiveness of Concern Metrics to Detect Code Smells: An Empirical Study.",PUC-Rio; UFBA; UFMG,Juliana Padilha; Juliana Alves Pereira; Eduardo Figueiredo; Jussara M. Almeida; Alessandro Garcia; Cláudio Sant'Anna,https://doi.org/10.1007/978-3-319-07881-6_44,null,C,no_arxiv,7
2014,CAiSE,"Using Reference Domain Ontologies to Define the Real-World Semantics of Domain-Specific Languages.",UFES,Victorio Albani de Carvalho; João Paulo A. Almeida; Giancarlo Guizzardi,https://doi.org/10.1007/978-3-319-07881-6_33,null,C,no_arxiv,5
2014,EDOC,"Object-Business Process Mapping Frameworks: Abstractions, Architecture, and Implementation.",UFMG,Rogel Garcia; Marco Tulio Valente,https://doi.org/10.1109/EDOC.2014.30,null,C,no_arxiv,0
2013,EDOC,"An Ontology-Based Well-Founded Proposal for Modeling Resources and Capabilities in ArchiMate.",UFES,Carlos L. B. Azevedo; Maria-Eugenia Iacob; João Paulo A. Almeida; Marten van Sinderen; Luís Ferreira Pires; Giancarlo Guizzardi,https://doi.org/10.1109/EDOC.2013.14,null,C,no_arxiv,12
2013,EDOC,"Towards a Commitment-Based Reference Ontology for Services.",UFES,Julio Cesar Nardi; Ricardo de Almeida Falbo; João Paulo A. Almeida; Giancarlo Guizzardi; Luís Ferreira Pires; Marten van Sinderen; Nicola Guarino,https://doi.org/10.1109/EDOC.2013.28,null,C,no_arxiv,12
