2020,IEEE TVCG,"Evaluating an Immersive Space-Time Cube Geovisualization for Intuitive Trajectory Data Exploration.",UFRGS,Jorge A. Wagner Filho; Wolfgang Stuerzlinger; Luciana P. Nedel,https://doi.org/10.1109/TVCG.2019.2934415,top,J,no_arxiv,0
2020,IEEE TVCG,"Motion Browser: Visualizing and Understanding Complex Upper Limb Movement Under Obstetrical Brachial Plexus Injuries.",ICMC/USP,Gromit Yeuk-Yin Chan; Luis Gustavo Nonato; Alice Chu; Preeti Raghavan; Viswanath Aluru; Cláudio T. Silva,https://doi.org/10.1109/TVCG.2019.2934280,top,J,http://arxiv.org/abs/1907.09146v1,0
2019,ACM MM,"360° Mulsemedia: A Way to Improve Subjective QoE in 360° Videos.",UFES,Alexandra Covaci; Ramona Trestian; Estêvão Bissoli Saleme; Ioan-Sorin Comsa; Gebremariam Assres; Celso A. S. Santos; Gheorghita Ghinea,https://doi.org/10.1145/3343031.3350954,top,C,no_arxiv,0
2019,ACM TOG,"QuadMixer: layout preserving blending of quadrilateral meshes.",COPPE/UFRJ,Stefano Nuvoli; Alex Hernandez; Claudio Esperança; Riccardo Scateni; Paolo Cignoni; Nico Pietroni,https://doi.org/10.1145/3355089.3356542,top,J,no_arxiv,0
2019,Computer Graphics Forum,"Appearance Modelling of Living Human Tissues.",UFRGS,Augusto L. P. Nunes; Anderson Maciel; Gary W. Meyer; Nigel W. John; Gladimir V. G. Baranoski; Marcelo Walter,https://doi.org/10.1111/cgf.13604,null,J,no_arxiv,0
2019,Computer Graphics Forum,"Flexible Use of Temporal and Spatial Reasoning for Fast and Scalable CPU Broad-Phase Collision Detection Using KD-Trees.",UNIFOR,Ygor Rebouças Serpa; Maria Andréia Formico Rodrigues,https://doi.org/10.1111/cgf.13529,null,J,no_arxiv,1
2019,Computer Graphics Forum,"Urban Walkability Design Using Virtual Population Simulation.",PUC-RS,C. D. Tharindu Mathew; Paulo Knob; Soraia Raupp Musse; Daniel G. Aliaga,https://doi.org/10.1111/cgf.13585,null,J,no_arxiv,0
2019,Computers & Graphics,"A minimalistic approach for fast computation of geodesic distances on triangular meshes.",UFF,Luciano Arnaldo Romero Calla; Lizeth J. Fuentes Perez; Anselmo Antunes Montenegro,https://doi.org/10.1016/j.cag.2019.08.014,null,J,http://arxiv.org/abs/1810.08218v5,2
2019,Computers & Graphics,"A novel visual approach for enhanced attribute analysis and selection.",ICMC/USP,Erasmo Artur; Rosane Minghim,https://doi.org/10.1016/j.cag.2019.08.015,null,J,no_arxiv,2
2019,Computers & Graphics,"A scalable node ordering strategy based on community structure for enhanced temporal network visualization.",UFU,Claudio D. G. Linhares; Jean R. Ponciano; Fabíola S. F. Pereira; Luis E. C. Rocha; Jose Gustavo Paiva; Bruno A. N. Travençolo,https://doi.org/10.1016/j.cag.2019.08.006,null,J,no_arxiv,3
