2019,BMC Bioinformatics,"flowDiv: a new pipeline for analyzing flow cytometric diversity.",UFRN,Bruno M. S. Wanderley; Daniel S. A. de Araujo; María V. Quiroga; André M. Amado; Adrião D. D. Neto; Hugo Sarmento; Sebastián D. Metz; Fernando Unrein,https://doi.org/10.1186/s12859-019-2787-4,null,J,no_arxiv,0
2019,Briefings in Bioinfo.,"Pattern recognition analysis on long noncoding RNAs: a tool for prediction in plants.",UTFPR,Tatianne da Costa Negri; Wonder Alexandre Luz Alves; Pedro Henrique Bugatti; Priscila Tiemi Maeda Saito; Douglas Silva Domingues; Alexandre Rossi Paschoal,https://doi.org/10.1093/bib/bby034,null,J,no_arxiv,1
2019,IEEE/ACM TCBB,"Models for Similarity Distributions of Syntenic Homologs and Applications to Phylogenomics.",UNICAMP,David Sankoff; Chunfang Zheng; Yue Zhang; Joao Meidanis; Eric Lyons; Haibao Tang,https://doi.org/10.1109/TCBB.2018.2849377,null,J,no_arxiv,4
2019,J. Computational Biology,"A Fast Parallel K-Modes Algorithm for Clustering Nucleotide Sequences to Predict Translation Initiation Sites.",PUC Minas,Guilherme Torres Castro; Luis Enrique Zárate; Cristiane Neri Nobre; Henrique C. Freitas,https://doi.org/10.1089/cmb.2018.0245,null,J,no_arxiv,0
2019,J. Computational Biology,"CuMiDa: An Extensively Curated Microarray Database for Benchmarking and Testing of Machine Learning Approaches in Cancer Research.",UFRGS,Bruno César Feltes; Laure Chandelier; Bruno Iochins Grisci; Márcio Dorn,https://doi.org/10.1089/cmb.2018.0238,null,J,no_arxiv,0
2019,J. Computational Biology,"Genome Rearrangements on Multigenomic Models: Applications of Graph Convexity Problems.",UFF,Luís Felipe I. Cunha; Fábio Protti,https://doi.org/10.1089/cmb.2019.0091,null,J,no_arxiv,0
2019,J. Computational Biology,"On the Complexity of Sorting by Reversals and Transpositions Problems.",UNICAMP,Andre Rodrigues Oliveira; Klairton Lima Brito; Ulisses Dias; Zanoni Dias,https://doi.org/10.1089/cmb.2019.0078,null,J,no_arxiv,0
2019,J. Computational Biology,"Sorting by Weighted Reversals and Transpositions.",UNICAMP,Andre Rodrigues Oliveira; Klairton Lima Brito; Zanoni Dias; Ulisses Dias,https://doi.org/10.1089/cmb.2018.0257,null,J,no_arxiv,0
2019,J. Computational Biology,"Using Multiple Fickett Bands to Accelerate Biological Sequence Comparisons.",UnB; UFMG,Gabriel H. G. Silva; Edans F. de O. Sandes; George Teodoro; Alba C. M. A. Melo,https://doi.org/10.1089/cmb.2019.0031,null,J,no_arxiv,0
2018,BMC Bioinformatics,"A selective method for optimizing ensemble docking-based experiments on an InhA Fully-Flexible receptor model.",PUC-RS,Renata De Paris; Christian Vahl Quevedo; Duncan D. Ruiz; Furia Gargano; Osmar Norberto de Souza,https://doi.org/10.1186/s12859-018-2222-2,null,J,no_arxiv,1
2018,BMC Bioinformatics,"DNA sequences alignment in multi-GPUs: acceleration and energy payoff.",UnB,Jesús Pérez Serrano; Edans F. de O. Sandes; Alba Cristina Magalhaes Alves de Melo; Manuel Ujaldón,https://doi.org/10.1186/s12859-018-2389-6,null,J,no_arxiv,0
2018,BMC Bioinformatics,"Live neighbor-joining.",UNICAMP; UnB; UFMS,Guilherme P. Telles; Graziela S. Araújo; Maria Emilia Telles Walter; Marcelo M. Brigido; Nalvo F. Almeida,https://doi.org/10.1186/s12859-018-2162-x,null,J,no_arxiv,2
2018,BMC Bioinformatics,"On the rank-distance median of 3 permutations.",UNICAMP,Leonid Chindelevitch; João Paulo Pereira Zanetti; João Meidanis,https://doi.org/10.1186/s12859-018-2131-4,null,J,no_arxiv,1
2018,BMC Bioinformatics,"PIPEBAR and OverlapPER: tools for a fast and accurate DNA barcoding analysis and paired-end assembly.",UFPA,Renato R. M. Oliveira; Gisele Lopes Nunes; Talvâne Glauber Lopes de Lima; Guilherme Oliveira; Ronnie Alves,https://doi.org/10.1186/s12859-018-2307-y,null,J,no_arxiv,0
2018,BMC Bioinformatics,"Sequence motif finder using memetic algorithm.",UTFPR,Jader M. Caldonazzo Garbelini; André Yoshiaki Kashiwabara; Danilo Sipoli Sanches,https://doi.org/10.1186/s12859-017-2005-1,null,J,no_arxiv,5
2018,Bioinformatics,"Identifying simultaneous rearrangements in cancer genomes.",UFF,Layla Oesper; Simone Dantas; Benjamin J. Raphael,https://doi.org/10.1093/bioinformatics/btx745,null,J,no_arxiv,1
2018,Briefings in Bioinfo.,"ceRNAs in plants: computational approaches and associated challenges for target mimic research.",UTFPR,Alexandre Rossi Paschoal; Irma Lozada-Chávez; Douglas Silva Domingues; Peter F. Stadler,https://doi.org/10.1093/bib/bbx058,null,J,no_arxiv,4
2018,IEEE BIBM,"An Hydro-Mechanical Model of Edema Formation Applied to Bacterial Myocarditis.",UFJF,Ruy Freitas Reis; Bernardo Martins Rocha; Rodrigo Weber dos Santos; Marcelo Lobosco,http://doi.ieeecomputersociety.org/10.1109/BIBM.2018.8621422,null,C,no_arxiv,0
2018,IEEE BIBM,"Cost and Time Prediction for Efficient Execution of Bioinformatics Workflows in Federated Cloud.",UnB,Michel J. F. Rosa; Aleteia P. F. Araujo; Felipe L. S. Mendes,http://doi.ieeecomputersociety.org/10.1109/BIBM.2018.8621199,null,C,no_arxiv,0
2018,IEEE BIBM,"Deep Convolutional Autoencoder for EEG Noise Filtering.",UFCG,Niago Moreira Nobre Leite; Eanes Torres Pereira; Edmar Candeia Gurjão; Luciana Ribeiro Veloso,http://doi.ieeecomputersociety.org/10.1109/BIBM.2018.8621080,null,C,no_arxiv,0
2018,IEEE/ACM TCBB,"A GRASP-Based Heuristic for the Sorting by Length-Weighted Inversions Problem.",UNICAMP,Thiago da Silva Arruda; Ulisses Dias; Zanoni Dias,https://doi.org/10.1109/TCBB.2015.2474400,null,J,no_arxiv,0
