2018,CHI,"Tangible Tens: Evaluating a Training of Basic Numerical Competencies with an Interactive Tabletop.",UFRPE,Taciana Pontual Falcão; Tanja Dackermann; Madeleine Schüler; Christine Ulrich; Andre Klemke; Korbinian Moeller,https://doi.org/10.1145/3173574.3174125,top,C,no_arxiv,0
2018,IUI,"Interactive Document Clustering Revisited: A Visual Analytics Approach.",ICMC/USP,Ehsan Sherkat; Seyednaser Nourashrafeddin; Evangelos E. Milios; Rosane Minghim,https://doi.org/10.1145/3172944.3172964,null,C,no_arxiv,1
2018,Int. J. HC Studies,"TrailCare: An indoor and outdoor Context-aware system to assist wheelchair users.",Unisinos,Jorge L. V. Barbosa; João Tavares; Ismael M. G. Cardoso; Bruno Alves; Bruno Martini,https://doi.org/10.1016/j.ijhcs.2018.04.001,null,J,no_arxiv,1
2018,Int. J. HCI,"Multi-Device Classification Model for Game Interaction Techniques.",UFF; UFPE,Felipe Breyer; Judith Kelner; Esteban Clua,https://doi.org/10.1080/10447318.2018.1461762,null,J,no_arxiv,1
2017,Behaviour & IT,"Design and deployment challenges in immersive and wearable technologies.",Inatel,Kashif Saleem; Basit Shahzad; Mehmet A. Orgun; Jalal Al-Muhtadi; Joel J. P. C. Rodrigues; Mohammed Zakariah,https://doi.org/10.1080/0144929X.2016.1275808,null,J,no_arxiv,6
2017,Behaviour & IT,"SECOL: a semantic environment based on social media to support organisational learning.",PUC-PR,André Luís Andrade Menolli; Helena Sofia Pinto; Sheila S. Reinehr; Andreia Malucelli,https://doi.org/10.1080/0144929X.2016.1236836,null,J,no_arxiv,0
2017,CHI,"Design and Evaluation of a Handheld-based 3D User Interface for Collaborative Object Manipulation.",UFRGS,Jerônimo Gustavo Grandi; Henrique Galvan Debarba; Luciana P. Nedel; Anderson Maciel,https://doi.org/10.1145/3025453.3025935,top,C,no_arxiv,5
2017,CHI,"Typefaces and the Perception of Humanness in Natural Language Chatbots.",UFMG,Heloisa Candello; Claudio S. Pinhanez; Flavio de Figueiredo,https://doi.org/10.1145/3025453.3025919,top,C,no_arxiv,5
2017,EICS,"HistoryViewer: Instrumenting a Visual Analytics Application to Support Revisiting a Session of Interactive Data Analysis.",PUC-Rio,Vinícius C. V. B. Segura; Simone D. J. Barbosa,https://doi.org/10.1145/3095813,null,C,no_arxiv,0
2017,IEEE THMS,"A Kinect-Based Wearable Face Recognition System to Aid Visually Impaired Users.",UNICAMP,Laurindo de Sousa Britto Neto; Felipe Grijalva; Vanessa Regina Margareth Lima Maike; Luiz Martini; Dinei A. F. Florêncio; Maria Cecília Calani Baranauskas; Anderson Rocha; Siome Goldenstein,https://doi.org/10.1109/THMS.2016.2604367,null,J,no_arxiv,7
2017,INTERACT,"Towards Participatory Prototyping with Older Adults with and Without Cognitive Impairment: Challenges and Lessons Learned.",UNICAMP,Luã Marcelo Muriana; Heiko Horst Hornung,https://doi.org/10.1007/978-3-319-67744-6_23,null,C,no_arxiv,0
2017,ISS,"Creepy Tracker Toolkit for Context-aware Interfaces.",PUC-Rio,Maurício Sousa; Daniel Mendes; Rafael Kuffner dos Anjos; Daniel Medeiros; Alfredo Ferreira; Alberto Raposo; João Madeiras Pereira; Joaquim A. Jorge,https://doi.org/10.1145/3132272.3134113,null,C,no_arxiv,4
2017,UMAP,"A Multi-Armed Bandit Model Selection for Cold-Start User Recommendation.",UFU,Crícia Z. Felício; Klérisson V. R. Paixão; Célia A. Zorzo Barcelos; Philippe Preux,https://doi.org/10.1145/3079628.3079681,null,C,no_arxiv,2
2016,CHI,"The Social Side of Software Platform Ecosystems.",UFPA; UFRN,Cleidson R. B. de Souza; Fernando Marques Figueira Filho; Müller Miranda; Renato Pina Ferreira; Christoph Treude; Leif Singer,https://doi.org/10.1145/2858036.2858431,top,C,no_arxiv,5
2016,Int. J. HC Studies,"The effects of animated pedagogical agents in an English-as-a-foreign-language learning environment.",Unisinos,Talvany Carlotto; Patrícia Augustin Jaques,https://doi.org/10.1016/j.ijhcs.2016.06.001,null,J,no_arxiv,5
2015,CSCW,"Social Barriers Faced by Newcomers Placing Their First Contribution in Open Source Software Projects.",UTFPR; UFAM,Igor Steinmacher; Tayana Conte; Marco Aurélio Gerosa; David F. Redmiles,https://doi.org/10.1145/2675133.2675215,null,C,no_arxiv,49
2015,IEEE THMS,"Selective Review and Analysis of Aging Effects in Biometric System Implementation.",UFRN,Michael C. Fairhurst; Meryem Erbilek; Márjory Cristiany Da Costa Abreu,https://doi.org/10.1109/THMS.2014.2376874,null,J,no_arxiv,8
2015,INTERACT,"Dico: A Conceptual Model to Support the Design and Evaluation of Advanced Search Features for Exploratory Search.",UEM,Emanuel Felipe Duarte; Edson Oliveira Jr.; Filipe Roseiro Côgo; Roberto Pereira,https://doi.org/10.1007/978-3-319-22723-8_8,null,C,no_arxiv,3
2015,INTERACT,"How Does HCI Research Affect Education Programs? A Study in the Brazilian Context.",UNIOESTE; UDESC; PUC-RS; UTFPR; PUC-Rio,Isabela Gasparini; Simone Diniz Junqueira Barbosa; Milene Selbach Silveira; Silvia Amélia Bim; Clodis Boscarioli,https://doi.org/10.1007/978-3-319-22668-2_46,null,C,no_arxiv,2
2015,INTERACT,"Making Decisions About Digital Legacy with Google's Inactive Account Manager.",PUC-Rio; UFMG,Raquel O. Prates; Mary Beth Rosson; Clarisse S. de Souza,https://doi.org/10.1007/978-3-319-22701-6_14,null,C,no_arxiv,6
2015,INTERACT,"Sci-Fi Gestures Catalog - Understanding the Future of Gestural Interaction.",UFPE,Lucas Silva Figueiredo; Mariana Pinheiro; Edvar Vilar Neto; Thiago Chaves; Veronica Teichrieb,https://doi.org/10.1007/978-3-319-22668-2_30,null,C,no_arxiv,0
2015,INTERACT,"Sharing Wishes on Public Displays: Using Technology to Create Social Places.",UFSCAR,Vinicius Ferreira; Junia Anacleto; André O. Bueno,https://doi.org/10.1007/978-3-319-22698-9_40,null,C,no_arxiv,5
2015,INTERACT,"Technology Acceptance Evaluation by Deaf Students Considering the Inclusive Education Context.",UFMT,Soraia Silva Prietch; Lucia Vilela Leite Filgueiras,https://doi.org/10.1007/978-3-319-22701-6_2,null,C,no_arxiv,1
2015,INTERACT,"Towards a Model of Virtual Proxemics for Wearables.",UFSCAR,Junia Anacleto; Sidney S. Fels,https://doi.org/10.1007/978-3-319-22723-8_35,null,C,no_arxiv,0
2015,INTERACT,"Usability Aspects of the Inside-in Approach for Ancillary Search Tasks on the Web.",UFRGS,Marco Winckler; Ricardo Andrade Cava; Eric Barboni; Philippe A. Palanque; Carla M. D. S. Freitas,https://doi.org/10.1007/978-3-319-22668-2_18,null,C,no_arxiv,3
2015,IUI,"Hairware: The Conscious Use of Unconscious Auto-contact Behaviors.",PUC-Rio,Katia Vega; Marcio Cunha; Hugo Fuks,https://doi.org/10.1145/2678025.2701404,null,C,no_arxiv,6
2015,Int. J. HC Studies,"A value-oriented and culturally informed approach to the design of interactive systems.",UNICAMP; UFPR,Roberto Pereira 0001; Maria Cecília Calani Baranauskas,https://doi.org/10.1016/j.ijhcs.2015.04.001,null,J,no_arxiv,16
2015,Int. J. HC Studies,"WELFIT: A remote evaluation tool for identifying Web usage patterns through client-side logging.",UNICAMP,Vagner Figueredo de Santana; Maria Cecília Calani Baranauskas,https://doi.org/10.1016/j.ijhcs.2014.12.005,null,J,no_arxiv,18
2014,CHI,"Sample-oriented task-driven visualizations: allowing users to make better, more confident decisions.",UFPE,Nivan Ferreira; Danyel Fisher; Arnd Christian König,https://doi.org/10.1145/2556288.2557131,top,C,no_arxiv,9
2014,IEEE THMS,"Improving Smart Conference Participation Through Socially Aware Recommendation.",Inatel,Nana Yaw Asabere; Feng Xia 0001; Wei Wang 0077; Joel J. P. C. Rodrigues; Filippo Basso; Jianhua Ma,https://doi.org/10.1109/THMS.2014.2325837,null,J,no_arxiv,19
2014,IUI,"Audio haptic videogaming for developing wayfinding skills in learners who are blind.",PUC-RS,Jaime Sánchez 0001; Márcia de Borba Campos; Matías Espinoza; Lotfi B. Merabet,https://doi.org/10.1145/2557500.2557519,null,C,no_arxiv,5
