2023,Annals OR,"Coercivity and generalized proximal algorithms: application - traveling around the world.",COPPE/UFRJ,Erik Alex Papa Quiroz; Antoine Soubeyran; Paulo Roberto Oliveira,https://doi.org/10.1007/s10479-022-04725-0,null,J,no_arxiv,0
2023,Computers & OR,"A variable neighborhood search-based algorithm with adaptive local search for the Vehicle Routing Problem with Time Windows and multi-depots aiming for vehicle fleet reduction.",UFOP,Sinaide Nunes Bezerra; Marcone Jamilson Freitas Souza; Sérgio Ricardo de Souza,https://doi.org/10.1016/j.cor.2022.106016,null,J,no_arxiv,0
2023,Computers & OR,"Budget-balanced and strategy-proof auctions for ridesharing.",UNICAMP,Leonardo Y. Schwarzstein; Rafael C. S. Schouery,https://doi.org/10.1016/j.cor.2022.106094,null,J,no_arxiv,0
2023,Computers & OR,"Exact approaches for the Minimum Subgraph Diameter Problem.",UNICAMP,Arthur Pratti Dadalto; Fabio Luiz Usberti; Mário César San Felice,https://doi.org/10.1016/j.cor.2022.106050,null,J,no_arxiv,0
2023,Computers & OR,"Robust permutation flow shop total weighted completion time problem: Solution and application to the oil and gas industry.",UFF,Mário Levorato; David Sotelo; Rosa Figueiredo 0001; Yuri Frota,https://doi.org/10.1016/j.cor.2022.106117,null,J,no_arxiv,0
2023,EJOR,"Recent advances in vehicle routing with stochastic demands: Bayesian learning for correlated demands and elementary branch-price-and-cut.",PUC-Rio,Alexandre M. Florio; Michel Gendreau; Richard F. Hartl; Stefan Minner; Thibaut Vidal,https://doi.org/10.1016/j.ejor.2022.10.045,null,J,no_arxiv,0
2023,ITOR,"A fix-and-optimize heuristic for the minmax regret shortest path arborescence problem under interval uncertainty.",UFMG,Iago A. Carvalho; Thiago F. Noronha; Christophe Duhamel; Luiz Filipe M. Vieira; Vinícius Fernandes dos Santos,https://doi.org/10.1111/itor.12947,null,J,no_arxiv,0
2023,ITOR,"Metaheuristics for the work-troops scheduling problem.",UERN,Thiago Jobson Barbalho; Andréa Cynthia Santos; Dario José Aloise,https://doi.org/10.1111/itor.12925,null,J,no_arxiv,0
2023,ITOR,"Stochastic local search and parameters recommendation: a case study on flowshop problems.",UTFPR,Lucas M. Pavelski; Myriam Regattieri Delgado; Marie-Eléonore Kessaci; Alex Alves Freitas,https://doi.org/10.1111/itor.12922,null,J,no_arxiv,0
2023,J Comb Opt,"Approximation algorithms for sorting by k-cuts on signed permutations.",UNICAMP,Andre Rodrigues Oliveira; Alexsandro Oliveira Alexandrino; Géraldine Jean; Guillaume Fertin; Ulisses Dias; Zanoni Dias,https://doi.org/10.1007/s10878-022-00937-z,null,J,no_arxiv,0
