2018,CSCW,"The Power of Bots: Characterizing and Understanding Bots in OSS Projects.",Mairieli Santos Wessel; Bruno Mendes de Souza; Igor Steinmacher; Igor Scaliante Wiese; Ivanilton Polato; Ana Paula Chaves; Marco Aurélio Gerosa,https://doi.org/10.1145/3274451,null,C,no_arxiv,0
2021,EMSE,"From one to hundreds: multi-licensing in the JavaScript ecosystem.",João Pedro Moraes; Ivanilton Polato; Igor Wiese; Filipe Saraiva; Gustavo Pinto 0001,https://doi.org/10.1007/s10664-020-09936-2,null,J,no_arxiv,0
2021,IST,"Grey Literature in Software Engineering: A critical review.",Fernando Kamei; Igor Wiese; Crescencio Lima; Ivanilton Polato; Vilmar Nepomuceno; Waldemar Ferreira; Márcio Ribeiro 0001; Carolline Pena; Bruno Cartaxo; Gustavo Pinto 0001; Sérgio Soares,https://doi.org/10.1016/j.infsof.2021.106609,null,J,http://arxiv.org/abs/2104.13435v2,0
2021,ICSE,"What Makes a Great Maintainer of Open Source Projects?",Edson Dias; Paulo Meirelles; Fernando Castor; Igor Steinmacher; Igor Wiese; Gustavo Pinto 0001,https://doi.org/10.1109/ICSE43902.2021.00093,top,C,no_arxiv,0
2021,ICSE,"The Shifting Sands of Motivation: Revisiting What Drives Contributors in Open Source.",Marco Aurélio Gerosa; Igor Wiese; Bianca Trinkenreich; Georg Link; Gregorio Robles; Christoph Treude; Igor Steinmacher; Anita Sarma,https://doi.org/10.1109/ICSE43902.2021.00098,top,C,http://arxiv.org/abs/2101.10291v3,0
2020,JSS,"Google summer of code: Student motivations and contributions.",Jefferson De Oliveira Silva; Igor Wiese; Daniel M. Germán; Christoph Treude; Marco Aurélio Gerosa; Igor Steinmacher,https://doi.org/10.1016/j.jss.2019.110487,null,J,http://arxiv.org/abs/1910.05798v1,0
2020,IEEE Software,"Naming the Pain in Developing Scientific Software.",Igor Wiese; Ivanilton Polato; Gustavo Pinto 0001,https://doi.org/10.1109/MS.2019.2899838,null,J,no_arxiv,0
2020,ICSME,"Effects of Adopting Code Review Bots on Pull Requests to OSS Projects.",Mairieli Santos Wessel; Alexander Serebrenik; Igor Wiese; Igor Steinmacher; Marco Aurélio Gerosa,https://doi.org/10.1109/ICSME46990.2020.00011,null,C,no_arxiv,0
2020,FSE,"A theory of the engagement in open source projects via summer of code programs.",Jefferson De Oliveira Silva; Igor Wiese; Daniel M. Germán; Christoph Treude; Marco Aurélio Gerosa; Igor Steinmacher,https://doi.org/10.1145/3368089.3409724,top,C,no_arxiv,0
2020,SANER,"Pull Requests or Commits? Which Method Should We Use to Study Contributors' Behavior?",Marcus Vinicius Bertoncello; Gustavo Pinto 0001; Igor Scaliante Wiese; Igor Steinmacher,https://doi.org/10.1109/SANER48275.2020.9054855,null,C,no_arxiv,0
2019,IEEE Software,"What Characterizes an Influencer in Software Ecosystems?",Victor Farias; Igor Wiese; Rodrigo Pereira dos Santos,https://doi.org/10.1109/MS.2018.2874325,null,J,no_arxiv,0
2019,SQJ,"Pieces of contextual information suitable for predicting co-changes? An empirical study.",Igor Scaliante Wiese; Rodrigo Takashi Kuroda; Igor Steinmacher; Gustavo Ansaldi Oliva; Reginaldo Ré; Christoph Treude; Marco Aurélio Gerosa,https://doi.org/10.1007/s11219-019-09456-3,null,J,no_arxiv,0
2018,ICSE,"Almost there: a study on quasi-contributors in open source software projects.",Igor Steinmacher; Gustavo Pinto 0001; Igor Scaliante Wiese; Marco Aurélio Gerosa,https://doi.org/10.1145/3180155.3180208,top,C,no_arxiv,0
2018,ICSE,"How modern news aggregators help development communities shape and share knowledge.",Maurício Finavaro Aniche; Christoph Treude; Igor Steinmacher; Igor Wiese; Gustavo Pinto 0001; Margaret-Anne D. Storey; Marco Aurélio Gerosa,https://doi.org/10.1145/3180155.3180180,top,C,no_arxiv,0
2018,MSR,"Understanding the usage, impact, and adoption of non-OSI approved licenses.",Rômulo Manciola Meloca; Gustavo Pinto 0001; Leonardo Baiser; Marco Mattos; Ivanilton Polato; Igor Scaliante Wiese; Daniel M. Germán,https://doi.org/10.1145/3196398.3196427,null,C,no_arxiv,0
2017,JSS,"Using contextual information to predict co-changes.",Igor Scaliante Wiese; Reginaldo Ré; Igor Steinmacher; Rodrigo Takashi Kuroda; Gustavo Ansaldi Oliva; Christoph Treude; Marco Aurélio Gerosa,https://doi.org/10.1016/j.jss.2016.07.016,null,J,no_arxiv,0
2017,ICSME,"How Long and How Much: What to Expect from Summer of Code Participants?",Jefferson De Oliveira Silva; Igor Scaliante Wiese; Daniel M. Germán; Igor Fabio Steinmacher; Marco Aurélio Gerosa,https://doi.org/10.1109/ICSME.2017.81,null,C,no_arxiv,0
2016,ICSME,"Who is Who in the Mailing List? Comparing Six Disambiguation Heuristics to Identify Multiple Addresses of a Participant.",Igor Scaliante Wiese; José Teodoro da Silva; Igor Steinmacher; Christoph Treude; Marco Aurélio Gerosa,https://doi.org/10.1109/ICSME.2016.13,null,C,no_arxiv,0
