2020,ACM Comput. Surveys,"Vehicle Trajectory Similarity: Models, Methods, and Applications.",Roniel S. de Sousa; Azzedine Boukerche; Antonio A. F. Loureiro,https://doi.org/10.1145/3406096,null,J,no_arxiv,0
2019,ACM Comput. Surveys,"Urban Computing Leveraging Location-Based Social Network Data: A Survey.",Thiago Henrique Silva; Aline Carneiro Viana; Fabrício Benevenuto; Leandro Villas; Juliana F. S. Salles; Antonio A. F. Loureiro; Daniele Quercia,https://doi.org/10.1145/3301284,null,J,no_arxiv,0
2018,ACM Comput. Surveys,"Underwater Wireless Sensor Networks: A New Challenge for Topology Control-Based Systems.",Rodolfo W. L. Coutinho; Azzedine Boukerche; Luiz Filipe M. Vieira; Antonio A. F. Loureiro,https://doi.org/10.1145/3154834,null,J,no_arxiv,0
2016,ACM Comput. Surveys,"Vehicular Networks: A New Challenge for Content-Delivery-Based Applications.",Fabrício A. Silva; Azzedine Boukerche; Thais R. M. Braga Silva; Linnyer Beatrys Ruiz; Eduardo Cerqueira; Antonio A. F. Loureiro,https://doi.org/10.1145/2903745,null,J,no_arxiv,0
2017,Inf. Systems,"A large-scale study of cultural differences using urban data about eating and drinking preferences.",Thiago Henrique Silva; Pedro O. S. Vaz de Melo; Jussara M. Almeida; Mirco Musolesi; Antonio A. F. Loureiro,https://doi.org/10.1016/j.is.2017.10.002,null,J,no_arxiv,0
2016,IEEE Trans. Computers,"Geographic and Opportunistic Routing for Underwater Sensor Networks.",Rodolfo Wanderson Lima Coutinho; Azzedine Boukerche; Luiz Filipe Menezes Vieira; Antonio Alfredo Ferreira Loureiro,https://doi.org/10.1109/TC.2015.2423677,null,J,no_arxiv,0
2019,IEEE Internet Computing,"A Data-Centric Approach for Social and Spatiotemporal Sensing in Smart Cities.",Kássio L. S. Machado; Azzedine Boukerche; Eduardo Coelho Cerqueira; Antonio A. F. Loureiro,https://doi.org/10.1109/MIC.2018.2881517,null,J,no_arxiv,0
2020,Computer Networks,"Editorial: 5G-Enabled Internet of Things, applications and services.",Marília Curado; Giacomo Tanganelli; Antonio A. F. Loureiro; Eirini-Eleni Tsiropoulou,https://doi.org/10.1016/j.comnet.2020.107229,null,J,no_arxiv,0
2020,Computer Networks,"Skipping-based handover algorithm for video distribution over ultra-dense VANET.",Allan Costa; Lucas Pacheco; Denis do Rosário; Leandro Villas; Antonio A. F. Loureiro; Susana Sargento; Eduardo Cerqueira,https://doi.org/10.1016/j.comnet.2020.107252,null,J,no_arxiv,0
2020,Computer Comm.,"A novel opportunistic power controlled routing protocol for internet of underwater things.",Rodolfo W. L. Coutinho; Azzedine Boukerche; Antonio A. F. Loureiro,https://doi.org/10.1016/j.comcom.2019.10.020,null,J,no_arxiv,0
2020,Computer Comm.,"A distributed and low-overhead traffic congestion control protocol for vehicular ad hoc networks.",Roniel S. de Sousa; Azzedine Boukerche; Antonio A. F. Loureiro,https://doi.org/10.1016/j.comcom.2020.05.032,null,J,no_arxiv,0
2020,Computer Comm.,"Uncovering spatiotemporal and semantic aspects of tourists mobility using social sensing.",Ana Paula Gomes Ferreira; Thiago Henrique Silva; Antonio A. F. Loureiro,https://doi.org/10.1016/j.comcom.2020.06.005,null,J,http://arxiv.org/abs/2005.09033v1,0
2019,Ad Hoc Networks,"Mobility-aware application protocols.",Bruno Yuji Lino Kimura; Roberto Sadao Yokoyama; Leandro A. Villas; Antonio A. F. Loureiro,https://doi.org/10.1016/j.adhoc.2018.09.011,null,J,no_arxiv,0
2019,IEEE Comm. Magazine,"Crowd Management: A New Challenge for Urban Big Data Analytics.",Clayson Celes; Azzedine Boukerche; Antonio A. F. Loureiro,https://doi.org/10.1109/MCOM.2019.1800640,null,J,no_arxiv,0
2019,IEEE/ACM Trans. Networking,"Interpath Contention in MultiPath TCP Disjoint Paths.",Bruno Yuji Lino Kimura; Demetrius C. S. F. Lima; Leandro A. Villas; Antonio A. F. Loureiro,https://doi.org/10.1109/TNET.2019.2923955,top,J,no_arxiv,0
