2017,IEEE TCSVT,"Histograms of Optical Flow Orientation and Magnitude and Entropy to Detect Anomalous Events in Videos.",Rensso Victor Hugo Mora Colque; Carlos Caetano; Matheus Toledo Lustosa de Andrade; William Robson Schwartz,https://doi.org/10.1109/TCSVT.2016.2637778,null,J,no_arxiv,4
2016,CVIU,"A scalable and flexible framework for smart video surveillance.",Antonio C. Nazare Jr.; William Robson Schwartz,https://doi.org/10.1016/j.cviu.2015.10.014,null,J,no_arxiv,4
2016,ICPR,"Optical Flow Co-occurrence Matrices: A novel spatiotemporal feature descriptor.",Carlos Caetano; Jefersson A. dos Santos; William Robson Schwartz,https://doi.org/10.1109/ICPR.2016.7899921,null,C,no_arxiv,4
2016,ICPR,"Kernel Hierarchical PCA for person re-identification.",Raphael Felipe de Carvalho Prates; William Robson Schwartz,https://doi.org/10.1109/ICPR.2016.7899944,null,C,no_arxiv,4
2016,ICPR,"Learning to semantically segment high-resolution remote sensing images.",Keiller Nogueira; Mauro Dalla Mura; Jocelyn Chanussot; William Robson Schwartz; Jefersson A. dos Santos,https://doi.org/10.1109/ICPR.2016.7900187,null,C,no_arxiv,5
2016,ICPR,"A late fusion approach to combine multiple pedestrian detectors.",Artur Jordao; Jessica Sena de Souza; William Robson Schwartz,https://doi.org/10.1109/ICPR.2016.7900301,null,C,no_arxiv,0
2015,JVCI,"A topology-based approach to computing neighborhood-of-interest points using the Morse complex.",Ricardo Dutra da Silva; William Robson Schwartz; Hélio Pedrini; Jesus Pulido; Bernd Hamann,https://doi.org/10.1016/j.jvcir.2015.05.001,null,J,no_arxiv,0
2015,JVCI,"Classification schemes based on Partial Least Squares for face identification.",Gerson de Paulo Carlos; Hélio Pedrini; William Robson Schwartz,https://doi.org/10.1016/j.jvcir.2015.08.005,null,J,no_arxiv,2
2015,IEEE TIP,"Face Spoofing Detection Through Visual Codebooks of Spectral Temporal Cubes.",Allan da Silva Pinto; Hélio Pedrini; William Robson Schwartz; Anderson Rocha,https://doi.org/10.1109/TIP.2015.2466088,null,J,no_arxiv,28
2014,ICPR,"An Optimized Sliding Window Approach to Pedestrian Detection.",Victor Hugo Cunha de Melo; Samir Leao; David Menotti; William Robson Schwartz,https://doi.org/10.1109/ICPR.2014.744,null,C,no_arxiv,0
