2022,NIPS/NeurIPS,"Decision Trees with Short Explainable Rules.",Victor Feitosa Souza; Ferdinando Cicalese; Eduardo Sany Laber; Marco Molinaro 0001,http://papers.nips.cc/paper_files/paper/2022/hash/500637d931d4feb99d5cce84af1f53ba-Abstract-Conference.html,top,C,no_arxiv,0
2021,ICML,"On the price of explainability for some clustering problems.",Eduardo Sany Laber; Lucas Murtinho,http://proceedings.mlr.press/v139/laber21a.html,top,C,http://arxiv.org/abs/2101.01576v2,0
2020,ICML,"Teaching with Limited Information on the Learner's Behaviour.",Ferdinando Cicalese; Sergio Filho; Eduardo Sany Laber; Marco Molinaro 0001,http://proceedings.mlr.press/v119/cicalese20a.html,top,C,no_arxiv,0
2019,ICML,"New results on information theoretic clustering.",Ferdinando Cicalese; Eduardo Sany Laber; Lucas Murtinho,http://proceedings.mlr.press/v97/cicalese19a.html,top,C,no_arxiv,0
2018,ICML,"Binary Partitions with Approximate Minimum Impurity.",Eduardo Sany Laber; Marco Molinaro 0001; Felipe de A. Mello Pereira,http://proceedings.mlr.press/v80/laber18a.html,top,C,no_arxiv,0
2023,Theor. Comput. Sci.,"Nearly tight bounds on the price of explainability for the -center and the maximum-spacing clustering problems.",Eduardo Sany Laber; Lucas Murtinho,https://doi.org/10.1016/j.tcs.2023.113744,null,J,no_arxiv,0
2021,Discrete Applied Math.,"On the star decomposition of a graph: Hardness results and approximation for the max-min optimization problem.",Ferdinando Cicalese; Eduardo Sany Laber,https://doi.org/10.1016/j.dam.2020.07.014,null,J,no_arxiv,0
2018,Algorithmica,"Correction to: Trading Off Worst and Expected Cost in Decision Tree Problems.",Aline Medeiros Saettler; Eduardo Sany Laber; Ferdinando Cicalese,https://doi.org/10.1007/s00453-018-0423-8,null,J,no_arxiv,0
2023,PR,"Shallow decision trees for explainable k-means clustering.",Eduardo Sany Laber; Lucas Murtinho; Felipe Oliveira,https://doi.org/10.1016/j.patcog.2022.109239,null,J,no_arxiv,0
2018,PRL,"Splitting criteria for classification problems with multi-valued attributes and large number of classes.",Eduardo Sany Laber; Felipe de A. Mello Pereira,https://doi.org/10.1016/j.patrec.2018.04.013,null,J,no_arxiv,0
