2017,Computers & OR,"Bi-objective data gathering path planning for vehicles with bounded curvature.",Douglas Guimarães Macharet; Jefferson W. G. Monteiro; Geraldo R. Mateus; Mario F. M. Campos,https://doi.org/10.1016/j.cor.2016.07.004,null,J,no_arxiv,0
2020,J. Intelligent & Robotic Syst.,"Socially Acceptable Navigation of People with Multi-robot Teams.",Murillo Rehder Batista; Douglas Guimarães Macharet; Roseli Aparecida Francelin Romero,https://doi.org/10.1007/s10846-019-01080-4,null,J,no_arxiv,0
2020,J. Intelligent & Robotic Syst.,"Localization Using Ultra Wideband and IEEE 802.15.4 Radios with Nonlinear Bayesian Filters: a Comparative Study.",Elerson Rubens da Silva Santos; Hector Azpurua; Paulo A. F. Rezeck; Maurício F. S. Corrêa; Marcos Augusto M. Vieira; Gustavo M. Freitas; Douglas Guimarães Macharet,https://doi.org/10.1007/s10846-019-01126-7,null,J,no_arxiv,0
2020,Robotics & Autonomous Syst.,"On the consensus of nonlinear agents in unknown cluttered environments using random planning.",Armando Alves Neto; Leonardo A. Mozelli; Douglas Guimarães Macharet,https://doi.org/10.1016/j.robot.2020.103607,null,J,no_arxiv,0
2020,ICRA,"Minimal 3D Dubins Path with Bounded Curvature and Pitch Angle.",Petr Vána; Armando Alves Neto; Jan Faigl; Douglas Guimarães Macharet,https://doi.org/10.1109/ICRA40945.2020.9197084,null,C,no_arxiv,0
2019,J. Field Robotics,"Cooperative digital magnetic-elevation maps by small autonomous aerial robots.",Héctor Azpúrua; Guilherme A. Potje; Paulo A. F. Rezeck; Gustavo Medeiros Freitas; Luis Guilherme Uzeda Garcia; Erickson R. Nascimento; Douglas Guimarães Macharet; Mario F. M. Campos,https://doi.org/10.1002/rob.21909,null,J,no_arxiv,0
2019,IROS,"Are You With Me? Determining the Association of Individuals and the Collective Social Space.",Alan D. G. Silva; Douglas Guimarães Macharet,https://doi.org/10.1109/IROS40897.2019.8968511,null,C,no_arxiv,0
2018,J. Intelligent & Robotic Syst.,"Multi-agent Rapidly-exploring Pseudo-random Tree.",Armando Alves Neto; Douglas Guimarães Macharet; Mario F. M. Campos,https://doi.org/10.1007/s10846-017-0516-7,null,J,no_arxiv,0
2018,J. Intelligent & Robotic Syst.,"Information-Driven Rapidly-Exploring Random Tree for Efficient Environment Exploration.",Jhielson M. Pimentel; Mário S. Alvim; Mario F. M. Campos; Douglas Guimarães Macharet,https://doi.org/10.1007/s10846-017-0709-0,null,J,no_arxiv,0
2018,Robotica,"Multi-robot coverage path planning using hexagonal segmentation for geophysical surveys.",Hector Azpurua; Gustavo Medeiros Freitas; Douglas Guimarães Macharet; Mario F. M. Campos,https://doi.org/10.1017/S0263574718000292,null,J,no_arxiv,0
2018,Robotica,"A survey on routing problems and robotic systems.",Douglas Guimarães Macharet; Mario F. M. Campos,https://doi.org/10.1017/S0263574718000735,null,J,no_arxiv,0
2015,IROS,"3D path planning with continuous bounded curvature and pitch angle profiles using 7th order curves.",Armando Alves Neto; Douglas Guimarães Macharet; Mario Fernando Montenegro Campos,https://doi.org/10.1109/IROS.2015.7354069,null,C,no_arxiv,0
2019,PRL,"Socially aware robot navigation system in human-populated and interactive environments based on an adaptive spatial density function and space affordances.",Araceli Vega-Magro; Luis Jesús Manso; Douglas Guimarães Macharet; Pablo Bustos; Pedro Núñez,https://doi.org/10.1016/j.patrec.2018.07.015,null,J,no_arxiv,0
