2019,IEEE Trans. Neural Netw. Learn. Syst.,"Visualization Methods for Image Transformation Convolutional Neural Networks.",Églen Protas; José Douglas Bratti; Joel Felipe de Oliveira Gaya; Paulo Drews Jr.; Silvia S. C. Botelho,https://doi.org/10.1109/TNNLS.2018.2881194,top,J,no_arxiv,0
2019,IEEE Computer Graphics and Applications,"Single Image Restoration for Participating Media Based on Prior Fusion.",Joel Felipe de Oliveira Gaya; Amanda Cardoso Duarte; Felipe Codevilla Moraes; Paulo Drews Jr.; Silvia Silva da Costa Botelho,https://doi.org/10.1109/MCG.2018.2881388,null,J,http://arxiv.org/abs/1603.01864v2,0
2016,IEEE Computer Graphics and Applications,"Underwater Depth Estimation and Image Restoration Based on Single Images.",Paulo Drews Jr.; Erickson R. Nascimento; Silvia S. C. Botelho; Mario Fernando Montenegro Campos,https://doi.org/10.1109/MCG.2016.26,null,J,no_arxiv,0
2021,J. Intelligent & Robotic Syst.,"Guided Sonar-to-Satellite Translation.",Giovanni G. De Giacomo; Matheus Machado dos Santos; Paulo L. J. Drews-Jr; Silvia S. C. Botelho,https://doi.org/10.1007/s10846-021-01324-2,null,J,no_arxiv,0
2021,J. Intelligent & Robotic Syst.,"On Robustness of Robotic and Autonomous Systems Perception.",Cristiano Rafael Steffens; Lucas Ricardo Vieira Messias; Paulo Lilles Drews Jr.; Silvia Silva da Costa Botelho,https://doi.org/10.1007/s10846-021-01334-0,null,J,no_arxiv,0
2021,J. Intelligent & Robotic Syst.,"Autonomous Agricultural Sprayer using Machine Vision and Nozzle Control.",Fábio P. Terra; Gustavo H. do Nascimento; Gabrielle A. Duarte; Paulo L. J. Drews-Jr,https://doi.org/10.1007/s10846-021-01361-x,null,J,no_arxiv,0
2020,J. Intelligent & Robotic Syst.,"CNN Based Image Restoration.",Cristiano Rafael Steffens; Lucas Ricardo Vieira Messias; Paulo L. J. Drews-Jr; Silvia Silva da Costa Botelho,https://doi.org/10.1007/s10846-019-01124-9,null,J,no_arxiv,0
2019,J. Field Robotics,"Underwater place recognition using forward-looking sonar images: A topological approach.",Matheus Machado dos Santos; Guilherme Brunei Zaffari; Pedro O. C. S. Ribeiro; Paulo L. J. Drews-Jr; Silvia S. C. Botelho,https://doi.org/10.1002/rob.21822,null,J,no_arxiv,0
2018,J. Intelligent & Robotic Syst.,"Object Recognition and Semantic Mapping for Underwater Vehicles Using Sonar Data.",Matheus Machado dos Santos; Paulo Drews Jr.; Pedro Núñez; Silvia Silva da Costa Botelho,https://doi.org/10.1007/s10846-017-0721-4,null,J,no_arxiv,0
2018,IROS,"A Comparative Study on Sigma-Point Kalman Filters for Trajectory Estimation of Hybrid Aerial-Aquatic Vehicles.",Romulo Thiago Silva da Rosa; Paulo Jefferson Dias de Oliveira Evald; Paulo Lilles Jorge Drews Junior; Armando Alves Neto; Alexandre C. Horn; Rodrigo Zelir Azzolin; Silvia S. C. Botelho,https://doi.org/10.1109/IROS.2018.8593556,null,C,no_arxiv,0
2016,IROS,"Real-time monocular obstacle avoidance using Underwater Dark Channel Prior.",Paulo Drews Jr.; Emili Hernández; Alberto Elfes; Erickson R. Nascimento; Mario Fernando Montenegro Campos,https://doi.org/10.1109/IROS.2016.7759687,null,C,no_arxiv,0
